,language,url,query,documentation
135,java,https://github.com/dnsjava/dnsjava/blob/d97b6a0685d59143372bb392ab591dd8dd840b61/org/xbill/DNS/TKEYRecord.java#L117-L150,string to date,Converts rdata to a String
136,python,https://github.com/udoprog/mimeprovider/blob/5acd61eb0ef813b4a2eb6bbe75d07af1e11847a4/mimeprovider/packages/mxml.py#L34-L41,string to date,Add a string child.
137,javascript,https://github.com/tcorral/JSONC/blob/128d17ebcd4e12fa861a0d085a8ce7a29a02d84f/versions/jsonc.js#L620-L626,string to date,"/* ==========================================================================
read string data"
138,javascript,https://github.com/joe-sky/nornj/blob/63616d30475580bb358b56781a49aebb4a4fc967/src/parser/checkStringElem.js#L163-L274,string to date,Resolve string to element
139,go,https://github.com/ipfs/go-ipfs/blob/5fd5d444796d4936166f3a38dc066fda7183399c/core/commands/swarm.go#L209-L218,string to date,// directionString transfers to string
140,go,https://github.com/influxdata/influxql/blob/1cbfca8e56b6eaa120f5b5161e4f0d5edcc9e513/ast.go#L3714-L3719,string to date,// String returns a string representation of the literal.
141,ruby,https://github.com/cloudhead/mutter/blob/08a422552027d5a7b30b60206384c11698cf903d/lib/mutter/mutterer.rb#L88-L94,string to date,Remove all tags from string
142,go,https://github.com/minio/minio/blob/4b858b562a0887e10bfd0414dc87e68f1af31c3a/pkg/net/host.go#L42-L48,string to date,// String - returns string representation of Host.
143,java,https://github.com/bitcoinj/bitcoinj/blob/9cf13d29315014ed59cf4fc5944e5f227e8df9a6/core/src/main/java/org/bitcoinj/core/Bech32.java#L107-L122,string to date,Encode a Bech32 string.
144,go,https://github.com/kubernetes/kubernetes/blob/6a8a3682919652ae668c389ed2f60efb770eed03/pkg/volume/iscsi/iscsi_util.go#L828-L838,string to date,// Remove duplicates or string
145,go,https://github.com/eknkc/amber/blob/cdade1c073850f4ffc70a829e31235ea6892853b/parser/scanner.go#L475-L501,string to date,// Reads string into s.buffer
146,php,https://github.com/zodream/thirdparty/blob/b9d39087913850f1c5c7c9165105fec22a128f8f/src/Pay/AliPay.php#L298-L306,string to date,"加密方法
@param string $str
@return string"
147,php,https://github.com/movim/modl/blob/7807e563416ddaf93d2da7b1eba85d6cac1a226f/src/Modl/Modl.php#L147-L161,string to date,Parses a connection string
148,go,https://github.com/alphazero/Go-Redis/blob/a0637b1543645181061469efea75f57ad2e3f23a/connection.go#L151-L154,string to date,// return the address as string.
149,go,https://github.com/rs/xlog/blob/131980fab91b04c953b9dcb438298a7f06cf76cb/levels.go#L62-L79,string to date,// String returns the string representation of the level.
150,php,https://github.com/voslartomas/WebCMS2/blob/b39ea4b2fd30e87ff5e4fa81441cefa308e51fbf/AdminModule/presenters/PagesPresenter.php#L324-L343,sort string list,Sorting
151,java,https://github.com/haifengl/smile/blob/e27e43e90fbaacce3f99d30120cf9dd6a764c33d/math/src/main/java/smile/sort/HeapSelect.java#L122-L127,sort string list,Sort the smallest values.
152,javascript,https://github.com/openmason/handy/blob/a878984f6c63aa82aef939bbb9b6cb78e732791b/index.js#L84-L91,sort string list,/* sort the elements in object
153,php,https://github.com/vanilla/garden-db/blob/2634229fb7a161f649ad371e59a973ccbbe72247/src/ArraySet.php#L37-L61,sort string list,Sort the internal array.
154,python,https://github.com/jason-weirather/py-seq-tools/blob/f642c2c73ffef2acc83656a78059a476fc734ca1/seqtools/range/multi.py#L216-L218,sort string list,sort multiple ranges
155,go,https://github.com/hashicorp/consul/blob/277f73400b746b6c287d19e5076e38df7bba3405/agent/coordinate_endpoint.go#L41-L43,sort string list,// See sort.Interface.
156,javascript,https://github.com/nfroidure/gulp-vartree/blob/44ea5059845b2e330f7514a666d89eb8e889422e/src/index.js#L41-L59,sort string list,Tree sorting function
157,go,https://github.com/mailjet/mailjet-apiv3-go/blob/e508c28bf11623de2171a2331fc673391b066867/mailjet_client.go#L116-L121,sort string list,// Sort applies the Sort filter to the request.
158,go,https://github.com/thecodeteam/libstorage/blob/b4ebd75f857ac3077ee779bd240e92cd93de04cd/api/utils/utils_sort.go#L18-L21,sort string list,// SortVolumeByID sorts the volumes by their IDs.
159,go,https://github.com/kubernetes-incubator/reference-docs/blob/9642bd3f4de59e831d66fecfeb3b465681ba5711/gen-apidocs/generators/api/config.go#L247-L265,sort string list,// CleanUp sorts and dedups fields
160,go,https://github.com/gohugoio/hugo/blob/f94a388ad319eaa6b2d9b32658c1257e9ca8ce4c/resources/page/pages_sort.go#L40-L46,sort string list,// Sort stable sorts the pages given the receiver's sort order.
161,go,https://github.com/fabric8-services/fabric8-wit/blob/54759c80c42ff2cf29b352e0f6c9330ce4ad7fce/goamiddleware/jwt_shared.go#L105-L134,sort string list,// partitionKeys sorts keys by their type.
162,go,https://github.com/juju/juju/blob/ba728eedb1e44937c7bdc59f374b06400d0c7133/state/metrics.go#L68-L70,sort string list,// Less implements sort.Interface.
163,javascript,https://github.com/splunk/splunk-sdk-javascript/blob/9aec5443860926654c2ab8ee3bf198a407c53b07/client/splunk.ui.charting.js#L21159-L21209,sort string list,Sort the data and remove duplicates
164,go,https://github.com/juju/juju/blob/ba728eedb1e44937c7bdc59f374b06400d0c7133/cmd/juju/metricsdebug/metrics.go#L113-L115,sort string list,// Swap implements the sort.Interface.
165,go,https://github.com/couchbase/moss/blob/a0cae174c4987cb28c071e0796e25b58834108d8/segment.go#L586-L594,sort string list,// doSort() will immediately sort this segment.
166,go,https://github.com/juju/juju/blob/ba728eedb1e44937c7bdc59f374b06400d0c7133/state/metrics.go#L81-L86,sort string list,// Less implements sort.Interface.
167,go,https://github.com/vitessio/vitess/blob/d568817542a413611801aa17a1c213aa95592182/go/vt/srvtopo/resilient_server.go#L577-L579,sort string list,// Less is part of sort.Interface
168,python,https://github.com/RudolfCardinal/pythonlib/blob/0b84cb35f38bd7d8723958dae51b480a829b7227/cardinal_pythonlib/interval.py#L651-L658,sort string list,"Removes overlaps, etc., and sorts."
169,python,https://github.com/senaite/senaite.core/blob/7602ce2ea2f9e81eb34e20ce17b98a3e70713f85/bika/lims/adapters/referencewidgetvocabulary.py#L181-L187,sort string list,Returns whether the index is sortable
170,go,https://github.com/vitessio/vitess/blob/d568817542a413611801aa17a1c213aa95592182/go/vt/topo/topoproto/tablet.go#L119-L121,sort string list,// Swap is part of sort.Interface
171,go,https://github.com/vitessio/vitess/blob/d568817542a413611801aa17a1c213aa95592182/go/vt/srvtopo/resilient_server.go#L582-L584,sort string list,// Swap is part of sort.Interface
172,java,https://github.com/openxc/openxc-android/blob/799adbdcd107a72fe89737bbf19c039dc2881665/library/src/main/java/com/openxc/messages/CanMessage.java#L79-L94,sort string list,"Sort by bus, then by message ID."
173,javascript,https://github.com/tristen/tablesort/blob/3f9153b3e5f6d87ec8f9d83bb0c986d705661402/src/tablesort.js#L31-L39,sort string list,Default sort method if no better sort method is found
174,python,https://github.com/jahuth/litus/blob/712b016ea2dbb1cf0a30bfdbb0a136945a7b7c5e/__init__.py#L351-L355,sort string list,sorts a sortable in human order (0 < 20 < 100)
175,php,https://github.com/elgentos/parser/blob/3580a4f55c725123eab643628d1fc3d5dd0968b3/src/Parser/StoryMetrics.php#L130-L138,sort string list,"Sort stories by name

@return array"
176,python,https://github.com/bcbio/bcbio-nextgen/blob/6a9348c0054ccd5baffd22f1bb7d0422f6978b20/bcbio/rnaseq/express.py#L72-L79,sort string list,Pipe sort by name cmd in case sort by coordinates
177,python,https://github.com/ome/omego/blob/2dadbf3c6342b6c995f9e0dceaf3c0b7fab030fb/omego/db.py#L31-L39,sort string list,Sort a list of SQL schemas in order
178,python,https://github.com/OLC-Bioinformatics/sipprverse/blob/d4f10cdf8e1a39dac0953db61c21c97efc6006de/cgecore/utility.py#L360-L371,sort string list,Sort an array of strings to groups by patterns
179,javascript,https://github.com/spencermountain/compromise/blob/526b1cab28a45ccbb430fbf2824db420acd587cf/src/text/methods/sort/methods.js#L4-L16,sort string list,perform sort on pre-computed values
180,javascript,https://github.com/mfranzke/datalist-polyfill/blob/491b1bc93c2a3f4b51e37f96cbf3440311cbcbb8/datalist-polyfill.js#L366-L450,sort string list,Function for preparing and sorting the options/suggestions
181,java,https://github.com/andrehertwig/admintool/blob/6d391e2d26969b70e3ccabfc34202abe8d915080/admin-tools-security/admin-tools-security-dbuser/src/main/java/de/chandre/admintool/security/dbuser/service/validation/AbstractValidator.java#L59-L74,sort string list,"sorts the interceptors against its precedence
@param interceptors"
182,go,https://github.com/klauspost/compress/blob/ae52aff18558bd92cbe681549bfe9e8cbffd5903/huff0/compress.go#L455-L491,sort string list,"// huffSort will sort symbols, decreasing order."
183,javascript,https://github.com/bjorn2404/jQuery-Store-Locator-Plugin/blob/1145d04f7988e06e00f7b6014f8a7eca26fe4eb6/dist/assets/js/plugins/storeLocator/jquery.storelocator.js#L1843-L1879,sort string list,Set up front-end sorting functionality
184,php,https://github.com/eXpansionPluginPack/eXpansion2/blob/e82ffcfa7bcbcb8e354d2fde0eb64bb5695b4a31/src/eXpansion/Framework/Core/Model/Gui/Grid/DataCollection.php#L143-L150,sort string list,"Reset current filters & sorting.

@return $this"
185,php,https://github.com/vakata/database/blob/9315b514e4dc8fa42a5dda28b1b6b6c083073981/src/schema/TableQuery.php#L420-L432,sort string list,"Remove all filters, sorting, etc
@return $this"
186,php,https://github.com/johannesschobel/dingoquerymapper/blob/0ae2c1a0b5e7e7cf405ced9ced605907a5809c0e/src/JohannesSchobel/DingoQueryMapper/Parser/DingoQueryMapper.php#L198-L212,sort string list,"Appends sort-criteria to the sort-list based on their orientation (asc / desc)

@param $sort"
187,php,https://github.com/contributte/datagrid/blob/a4e392e1ddef6a442eaea8dfa9bffaeef96a45d1/src/DataGrid.php#L760-L769,sort string list,"Set grido to be sortable
@param bool $sortable
@return static"
188,php,https://github.com/bishopb/vanilla/blob/8494eb4a4ad61603479015a8054d23ff488364e8/applications/vanilla/controllers/class.discussionscontroller.php#L541-L566,sort string list,Set user preference for sorting discussions.
189,go,https://github.com/influxdata/influxql/blob/1cbfca8e56b6eaa120f5b5161e4f0d5edcc9e513/ast.go#L550-L562,sort string list,// String returns a string representation of a sort field.
190,python,https://github.com/PmagPy/PmagPy/blob/c7984f8809bf40fe112e53dcc311a33293b62d0b/pmagpy/pmag.py#L1917-L1927,sort string list,Sort magic_data by header (like er_specimen_name for example)
191,javascript,https://github.com/fresheneesz/mongo-parse/blob/c11bb6ac860ad1b9b30ccd1936ab0ca28d4e5d6b/mongoParse.js#L56-L67,sort string list,compares two documents by a single sort property
192,go,https://github.com/go4org/go4/blob/94abd6928b1da39b1d757b60c93fb2419c409fa1/sort/zfuncversion.go#L65-L69,sort string list,// Auto-generated variant of sort.go:swapRange
193,python,https://github.com/lobocv/pyperform/blob/97d87e8b9ddb35bd8f2a6782965fd7735ab0349f/pyperform/cprofile_parser.py#L120-L122,sort string list,Return the top n values when sorting by 'stat
194,javascript,https://github.com/reelyactive/hlc-server/blob/6e20593440557264449d67ce0edf5c3f6aefb81e/web/apps/hello-infrastructure/js/hello-infrastructure.js#L148-L170,sort string list,Update the sort function based on the user selection
195,python,https://github.com/joar/mig/blob/e1a7a8b9ea5941a05a27d5afbb5952965bb20ae5/mig/__init__.py#L75-L85,sort string list,Sort migrations if necessary and store in self._sorted_migrations
196,go,https://github.com/limetext/backend/blob/3e883f0efc3c38aa32c11c06e2e044086a4129f5/keys/keybinding.go#L56-L58,sort string list,// Compares one KeyBinding to another for sorting purposes.
197,javascript,https://github.com/adobe/brackets/blob/d5d00d43602c438266d32b8eda8f8a3ca937b524/src/project/FileTreeView.js#L937-L942,sort string list,Need to re-render if the sort order or the contents change.
198,python,https://github.com/MacHu-GWU/angora-project/blob/689a60da51cd88680ddbe26e28dbe81e6b01d275/angora/filesystem/filesystem.py#L942-L958,sort string list,"Sort files by one of it's attributes.
        
        **中文文档**
        
        对容器内的WinFile根据其某一个属性升序或者降序排序。"
199,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/workflow/CmsDefaultPublishResourceFormatter.java#L485-L491,sort string list,"Sorts the result publish resource list.<p>

@param publishResources the list to sort"
200,php,https://github.com/marcqualie/mongominify/blob/63240a91431e09279009235596bfc7f67636b269/src/MongoMinify/Document.php#L22-L31,save list to file,Save
201,php,https://github.com/hanamura/wp-post-type/blob/c21a529a7c5c6291427707c007c245e89a659cfc/src/WPPostType/PostType.php#L131-L140,save list to file,save
202,javascript,https://github.com/webgme/webgme-engine/blob/f9af95d7bedd83cdfde9cca9c8c2d560c0222065/src/client/gmeServerRequests.js#L326-L348,save list to file,package save
203,python,https://github.com/django-leonardo/django-leonardo/blob/4b933e1792221a13b4028753d5f1d3499b0816d4/leonardo/module/web/widgets/views.py#L28-L60,save list to file,save dimensions
204,php,https://github.com/despark/ignicms/blob/d55775a4656a7e99017d2ef3f8160599d600d2a7/src/Admin/Traits/AdminImage.php#L260-L390,save list to file,Save Image.
205,php,https://github.com/Baddum/Model418/blob/a525a85060bc9241df3f0bca4b5e387980dc62fc/src/Core/Provider/AspectProvider/TNamedIdAspectProvider.php#L25-L33,save list to file,"/* SAVE METHODS
***********************************************************************"
206,php,https://github.com/ommu/mod-core/blob/68c90e76440e74ee93bcf82905a54d86c941b771/models/OmmuWallLikes.php#L256-L264,save list to file,before save attributes
207,python,https://github.com/pyQode/pyqode.core/blob/a99ec6cd22d519394f613309412f8329dc4e90cb/pyqode/core/widgets/tabs.py#L162-L173,save list to file,Save all editors.
208,python,https://github.com/satellogic/telluric/blob/e752cd3ee71e339f79717e526fde362e80055d9e/telluric/vectors.py#L306-L309,save list to file,Save vector as geojson.
209,python,https://github.com/timothydmorton/orbitutils/blob/949c6b901e519458d80b8d7427916c0698e4013e/orbitutils/populations.py#L140-L144,save list to file,Save to .h5 file.
210,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/apps/user/CmsGroupEditDialog.java#L191-L215,save list to file,Save group.<p>
211,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/apps/sitemanager/CmsGlobalForm.java#L212-L229,save list to file,Save results.<p>
212,javascript,https://github.com/acos-server/acos-kelmu/blob/71105b5b43027c517a1da99d6cb0a7687fe253b9/static/kelmu.editor.js#L1134-L1139,save list to file,Save the modified properties
213,python,https://github.com/SmileyChris/easy-thumbnails/blob/b08ab44883bf7b221a98dadb9b589cb95d35b0bf/easy_thumbnails/engine.py#L44-L78,save list to file,Save a PIL image.
214,php,https://github.com/Webiny/AnalyticsDb/blob/e0b1e920643cd63071406520767243736004052e/src/Webiny/AnalyticsDb/AnalyticsDb.php#L131-L221,save list to file,Save all the entries from the buffer.
215,python,https://github.com/maas/python-libmaas/blob/4092c68ef7fb1753efc843569848e2bcc3415002/maas/client/viscera/machines.py#L388-L398,save list to file,Save the machine in MAAS.
